﻿ProductID,Nazwa produktu,waga (g),ZAFIRO WHITE - polewa mleczna,ZAFIRO MILK - polewa mleczno kakaowa,ZAFIRO CACAO - polewa kakaowa,MILLANO CZEKOLADA BIAŁA 29%,MILLANO CZEKOLADA 45%,MILLANO CZEKOLADA MLECZNA 30%,KREM MILK WIEPOL,Marshmallows,Drażetki z mlecznej czekolady,Czarna porzeczka liofilizowana,Czerwona porzeczka liofilizowana,Malina liofilizowana,Żurawina liofilizowana,Jabłko liofilizowane bez skórki,MASTER MARTINI czekolada mleczna 32%,MASTER MARTINI czekolada ciemna,MASTER MARTINI czekolada biała,MILANO CZEKOLADA 33%,MILANO CZEKOLADA BIAŁA z E,MILANO CZEKOLADA z E 50%,MILANO POLEWA KAKAOWO MLECZNA,MILANO CZEKOLADA MLECZNA 30% z E,RENOMA CZEKOLADA BIAŁA 30% TŁUSZCZU,MIRAN ROŻEK WAFLOWY MINI CONES,WIEPOL KREM O SMAKU TRUSKAWKOWYM,SIPRAL BIAŁY KREM Z ORZECHÓW LASKOWYCH DO SMAROWANIA,SIPRAL KREM DO SMAROWANIA O SMAKU PISTACJOWYM,"barwnik:
E120","barwnik:
E160c","barwnik:
E100","barwnik:
spirulina","barwnik:
E141(i)",ekstraka z buraka,Energia [kJ/100g],Energia [kcal/100g],Tłuszcz [g],Kwasy tłuszczowe nasycone [g],Węglowodany [g],Cukry [g],Białko [g],Sól [g],Energia [kJ/100g].1,Energia [kcal/100g].1,Tłuszcz [g].1,Kwasy tłuszczowe nasycone [g].1,Węglowodany [g].1,Cukry [g].1,Białko [g].1,Sól [g].1,cukier,tłuszcz kakaowy,kakao w proszku o obniżonej zawartości tłuszczu,mleko w proszku odtłuszczone,mleko w proszku pełne,tłuszcz mleczny,miazga kakaowa,emulgator E322 (ze słonecznika),emulgator E492,emulgator E472c,ekstrakt z wanilii,frakcjonowany i całkowicie utwardzony tłuszcz roślinny (olej palmowy),aromat,serwatka w proszku (z mleka),"tłuszcze i oleje roślinne nieutwardzone (shea, rzepakowy)",laktoza (z mleka),emulgator E322 (z soi),emulgator E322 (z rzepaku),syrop glukozowo-fruktozowy,bezwodny tłuszcz mleczny,Emulgator E476,Skrobia ryżowa,owoce liofilizowane: czarna porzeczka,owoce liofilizowane: czerwona porzeczka,owoce liofilizowane: malina,owoce liofilizowane: żurawina,owoce liofilizowane: jabłko,barwniki: E120,barwniki: E160c,barwniki: E100,barwniki: spirulina,barwniki: E141(i),barwniki: ekstrakta z buraka,Skrobia kukurydziana,oleje roślinne (słonecznikowy i palmowy),orzech laskowy,pistacja,mąka pszenna,tłuszcz kokosowy,Skład,Skład z pogrubieniem,Cukier,Tłuszcz kakaowy,Kakao w proszku o obniżonej zawartości tłuszczu,Mleko w proszku odtłuszczone,Mleko w proszku pełne,Tłuszcz mlekowy,Miazga kakaowa,Emulgator E322 (ze słonecznika),Emulgator E322 (z soi),Emulgator E322 (z rzepaku),Emulgator E492,Emulgator E472c,Ekstrakt z wanilii,Frakcjonowany i całkowicie utwardzony tłuszcz roślinny (olej palmowy),Aromat,Serwatka w proszku (z mleka),Emulgator E476.1,Owoc,Skrobia kukurydziana.1,Oleje roślinne (słonecznikowy i palmowy),Orzech laskowy,Pistacja,Gluten,Skorupiaki,Jaja,Ryby,Orzeszki ziemne,Soja,Mleko,Orzechy,Seler,Gorczyca,Sezam,Dwutlenek siarki i siarczyny,Łubin,Mięczaki
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
